input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
ce3ccfd7-03a9-436c-82c4-92c6e10d9d9d,https://www.google.com/maps/place/Ant%C3%B2+Ristorante+--+Cucina+tipica+pugliese+--+Bari/data=!4m7!3m6!1s0x1347e96f990ed79d:0xca08c6f58a45dc7c!8m2!3d41.1288684!4d16.8713696!16s%2Fg%2F11rcjnmc4f!19sChIJndcOmW_pRxMRfNxFivXGCMo?authuser=0&hl=en&rclk=1,Antò Ristorante -- Cucina tipica pugliese -- Bari,Restaurant,"Strada Palazzo di Città, 14, 70122 Bari BA, Italy","{""Friday"":[""Closed""],""Monday"":[""Closed""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""Closed""],""Tuesday"":[""Closed""],""Wednesday"":[""9 am–5 pm""]}",{},http://antobari.it/,+39 351 795 1952,"4VHC+GG Bari, Metropolitan City of Bari, Italy",11204,4.600000,"{""1"":481,""2"":311,""3"":408,""4"":725,""5"":9279}",41.128868,16.871370,14558104553364249724,,,,https://lh3.googleusercontent.com/p/AF1QipNBeEwdwU9aRcdMoyy7NGKnwg8TnlcJQWbKtGtr=w408-h306-k-no,Europe/Rome,€10–20,0x1347e96f990ed79d:0xca08c6f58a45dc7c,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNBeEwdwU9aRcdMoyy7NGKnwg8TnlcJQWbKtGtr=w396-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepy-g8HzKM7YaQYG6LWDdXA0cNX2zNRrVPl_XFUZ9TsBINszuUFQOlTsGc2Fq4H9YQoVyr7f9ULBHb4Yh6g92PQCQPIdw4Xm04kncgyXLVMmGWcjFRspRN_T_BtvqEWy6YqruGIWeFJg2Ha=w224-h398-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/p/AF1QipP-haAtbtAprdBitoL_jwHj_EycULmL94OonBgF=w224-h398-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4Rzjv6F_-CEXlEv4Ax_lFPELKaCvs9hKr7etVq9z7NpRzEKr2Oc_y2QJ5_-9dyRN7SuSvIiwg3kQcWUHSxXy8K9H-qYv4rmKeY69efJOfNWIQO37tzlrN7HGHlDHnmU9k5EHrsJaR57Sx=w224-h298-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOpYP7QTPqbd2uhBp3qryq7GkA4e4r4LVsNkdfK=w298-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/p/AF1QipP7D6HOd9POcapEOU7k4tTUUVf8jWp-N0UT7N83=w528-h298-k-no""},{""title"":""aperol spritz drink"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPvisit3siEubkaFYYstttMDhUvjupU03d3Oz8Z=w465-h298-k-no""},{""title"":""Orecchiette"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMW1RUq6OxWFlYBg53Ush7lUqZ5vPszTBd3Qn9_=w224-h298-k-no""},{""title"":""Spaghetti alle vongole"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTAN89M0mC727c7IIKmBLeWkphWN-I8dWc3RoWXn-qUrPtXPEHokGRvdjyivtPtIWyHmVOzyiTRQ3q1RCriplQfX92kI3JiFxgPFFywWouzDtcYvkKF59BF8M_Pr6zTjSAuMcRAHan50LR=w397-h298-k-no""},{""title"":""Tiramisu"",""image"":""https://lh3.googleusercontent.com/p/AF1QipP44I1DKkyIHpp6AuBFoq5zkPx6qRHnzRus4_8_=w529-h298-k-no""},{""title"":""Gnocchi"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNEybEhI2Xz9t6dzIEqFj0xANwXYCd-vVdIjsfF=w224-h298-k-no""},{""title"":""Spaghetti"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOFJaX7Ax9HJSVf9jz7JoXoNxW7pB3blNMlWajg=w397-h298-k-no""},{""title"":""Beer"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerETikG751a6m8EI-yaN_EKZuBFjXWWlw3MVX7fYjmH2FIasNWmn63w2Ib-vOLbFV4FdoeSL_cfK2Qmks0-JeggfHSA70EYYe9zvPjzUkF1_w1GEj2vex97tVFw1YBEqutyu_CNK1e2wECy=w224-h298-k-no""},{""title"":""Bruschetta"",""image"":""https://lh3.googleusercontent.com/p/AF1QipO_Ikqh5_WyDf9O8KCPjkRUo9ic2SnGW-luY6sL=w238-h298-k-no""},{""title"":""Prosciutto"",""image"":""https://lh3.googleusercontent.com/p/AF1QipN9tJsxBhKq81nmrVh5kfX0nuT_HOpwqloFTE8X=w224-h303-k-no""},{""title"":""Charcuterie"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOgzPV8iHkM7xcyiCdDQd05Jof3UTUUKBrJ55-t=w300-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOkFZf2z30ud6b5BefrdHVLj5GTqXWHqymlbjEz=w371-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XpLHC8eVR7FyZRV2cN40vA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=296.83044\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":""https://drive.google.com/file/d/19lgUowQzyKdNm_wMkLV1T1M1MFgi97Hn/view?usp=drivesdk"",""source"":""drive.google.com""}","{""id"":""116491249476117895584"",""name"":""Antò Ristorante -- Cucina tipica pugliese -- Bari (Owner)"",""link"":""https://www.google.com/maps/contrib/116491249476117895584""}","{""borough"":"""",""street"":""Strada Palazzo di Città, 14"",""city"":""Bari"",""postal_code"":""70122"",""state"":""Metropolitan City of Bari"",""country"":""IT""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true},{""name"":""Delivery"",""enabled"":false}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great beer selection"",""enabled"":true},{""name"":""Great coffee"",""enabled"":true},{""name"":""Great dessert"",""enabled"":true},{""name"":""Great wine list"",""enabled"":true},{""name"":""Rooftop seating"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true},{""name"":""Assistive hearing loop"",""enabled"":false},{""name"":""Wheelchair-accessible car park"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""Beer"",""enabled"":true},{""name"":""Cocktails"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Happy-hour drinks"",""enabled"":true},{""name"":""Happy-hour food"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Late-night food"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Salad bar"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Spirits"",""enabled"":true},{""name"":""Vegan options"",""enabled"":true},{""name"":""Vegetarian options"",""enabled"":true},{""name"":""Wine"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Brunch"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Counter service"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Bar on site"",""enabled"":true},{""name"":""Toilet"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":false}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cosy"",""enabled"":true},{""name"":""Historic"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Family friendly"",""enabled"":true},{""name"":""Groups"",""enabled"":true},{""name"":""LGBTQ+ friendly"",""enabled"":true},{""name"":""Tourists"",""enabled"":true},{""name"":""Transgender safe space"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Lunch reservations recommended"",""enabled"":true},{""name"":""Dinner reservations recommended"",""enabled"":true},{""name"":""Accepts reservations"",""enabled"":true},{""name"":""Usually a wait"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true},{""name"":""Has changing table(s)"",""enabled"":true},{""name"":""High chairs"",""enabled"":true},{""name"":""Kids' menu"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Paid street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]},{""id"":""pets"",""name"":""Pets"",""options"":[{""name"":""Dogs allowed"",""enabled"":true},{""name"":""Dogs allowed inside"",""enabled"":true},{""name"":""Dogs allowed outside"",""enabled"":true}]}]","[{""Name"":""Vlad Krem"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVfsSxfiVeGMo8NvOkenoWKHurc6dsFpVcxk--VxpDZoxfS9TU8vg=s120-c-rp-mo-ba7-br100"",""Rating"":5,""Description"":""This place was recommended by a local and I would say it was a total hit.\nWe went before rush hour and had a lot of tables available, but shortly after that it filled in quite quick. The menu is simple and not very big, mainly pasta. No pizza. And some local favorites. However, is something that surprised me that a restaurant with such a good recommendation in history didn't really follow the way the food was served.\nWe did start with the salad but we also had appetizers and main courses so we got the salad. Then we got the main courses and we kind of got the appetizer at the end which was a little bit weird.\nOther than that you could tell that they are using good ingredients and local products because everything seemed fresh and made well."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhDO3W6eH5fqa4MUbbenn-1I\u0026fid=0x0:0xca08c6f58a45dc7c""],""When"":""2025-10-15""},{""Name"":""Tiberiu Dragnuta"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXt0X8VU6C2tJ6EAWRSgZo4FuGzr79hO9cDrdgVhhvkhECd_8gR=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Good experience and friendly staff. The food and the drinks come pretty fast and the vibe is really nice overall.\n\nThe food is good and I definitely recommend the Assassina pasta. The Ragu pasta was missing salt and cheese also the meat had some fat parts in it, we didn’t really enjoy it."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhCq9aTqJSdDB-5xaewb54NT\u0026fid=0x0:0xca08c6f58a45dc7c""],""When"":""2025-12-30""},{""Name"":""Paweł Berestecki"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXFJ4P5r6_31QP5STlkuTxlqyRf-R10ICPQOjdh66t56REtacC_5Q=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":""This place was absolutely fantastic. We ordered a variety of dishes, but the seafood was definitely the highlight. The wine was excellent, and even the appetizers were delicious. We honestly couldn’t stop eating and probably left a few kilos heavier, but with zero regrets 😂 The shrimp were specific to the region, and our waiter took the time to explain what made them different from those in other regions, which was such a nice touch. We finished the meal with a complimentary shot of limoncello, which made the whole experience even more memorable. A truly wonderful evening from start to finish 🍋✨"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhBca60SmolYhQmLAk6-Bhi5\u0026fid=0x0:0xca08c6f58a45dc7c""],""When"":""2025-10-19""},{""Name"":""Natalie Asbo"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXohrSFoQc1i_u3K6XcT9IBoC6PNsWhdWWMQ-wgr0sGe_3oecI=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""The food was gorgeous! Large portions and very reasonably priced. We went at lunch time and there was no que which was fabulous.\nThe bruschetta starter was amazing and good to share been two!\nI had the beef ragu which did not disappoint.\nMy husband had the fungi spaghetti with truffles and it was absolutely amazing!\nWe are so delighted that we got to try this little gem. Worth the visit"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhBIwxlCceLUREneh4dhbUBa\u0026fid=0x0:0xca08c6f58a45dc7c""],""When"":""2025-9-8""},{""Name"":""Diane Wang"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVbBsNNVzbA4zkTIFB06TxaorfMWYxxKvOpRh6eFBna-3MIcuYA=s120-c-rp-mo-ba4-br100"",""Rating"":2,""Description"":""Was attracted by the Google reviews but was greatly disappointed after the experience. First, service was lacking as we were directed to a table in the most crowded section and directly beside a heater that was blazingly hot. We then asked for a change of seat but was given a shrug to choose anywhere on our own. Secondly which is the most important, the food was overly salty. The orecchiette was salty to the extent that I could not swallow more than 3 mouthful. The antipasti platter was also mediocre and not worth €25. The serving was big but given the taste of the food, it is a problem rather than a plus. Overall, it was the worst meal I had so far."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhAoXLgI2oG2FSwuNanV7PoR\u0026fid=0x0:0xca08c6f58a45dc7c""],""When"":""2025-11-5""},{""Name"":""Ana Paula Heidrich"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWUz7VUyRaETImNIUJTMIRrRlj3bjOMIEUEOOx7lz5LlvxKax52=s120-c-rp-mo-ba2-br100"",""Rating"":4,""Description"":""The food of this place was amazing! Based off solely on flavour, I would recommend this place to everyone. However the service is bad, they forgot one of the plates, we had to reorder dessert a couple of times to finally get it and the electric power went down a couple of times while we were there because they had too much things running at once... they charge a 2euro service fee per person so you'd think they would have good service... all and all if you have time and patience the food is excellent."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhDshlvvrWfos3s5n6Nm0uHw\u0026fid=0x0:0xca08c6f58a45dc7c""],""When"":""2025-9-16""},{""Name"":""kawane roberta"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWMD5vW6Ga6dDfIKNJZBdqXIog_MA283nlmw93P4Sz6RBnJS4rh=s120-c-rp-mo-ba3-br100"",""Rating"":3,""Description"":""When we arrived there was a huge queue, but it moved quickly. The service was excellent, very attentive staff. However, the carbonara was terrible,the worst I’ve had in Bari, with a strong eggy taste and smell 🤮. The glasses also had an unpleasant odor. The other dishes were good, but overall I was disappointed, I expected much more. My advice is clear: don’t order the carbonara."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhDsoTE6ZlpUr0zFRvq3S9Tb\u0026fid=0x0:0xca08c6f58a45dc7c""],""When"":""2025-8-26""},{""Name"":""Chien Nguyen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWCaAhl3dwuV09tdl4dZaVXQ_X0WhYNOYWCsDdSnaO7JvayH1p2Dg=s120-c-rp-mo-ba5-br100"",""Rating"":4,""Description"":""The atmosphere is perfect, sitting in the old town in Bari having dinner watching people passing by. The food is good with generous portions and good price but the reason for 4* is that it’s not really outstanding from other good places we have tried on this trip and the last ones. Highly recommend when you’re in Bari though!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhA2ZlQtAI87oZpR4pJcTCf8\u0026fid=0x0:0xca08c6f58a45dc7c""],""When"":""2025-8-24""}]",null,
